4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,4,8,4,8,4,8,4,8,4,8,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4
4,1,4,8,4,1,4,1,4,1,4,8,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4
4,1,4,8,4,1,4,1,4,1,4,8,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,4,8,4,1,4,1,4,1,4,8,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4
4,1,4,8,4,1,4,1,4,1,4,8,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,4,9,4,4,4,4
4,1,4,8,4,1,4,1,4,1,4,8,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,4,9,4,4,4,4
4,1,4,8,4,8,4,8,4,8,4,8,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
